Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,134217.0,10.0,5.0,388.6300390690527,1199.0,597.0,0.0,127.7027310063245,186.1682632,1061.0,0.0,239.8,462.9375768,15206.71748,111.7593151,9586.928571,14957.24932,36351.0,3.0,134217.0,14913.0,20651.36997,51870.0,29.415531824218423,90659.0,22664.75,17577.57011,36791.0,317.0,0.0,0.0,0.0,0.0,332.0,168.0,149.35492163866402,37.25310505,0.0,1061.0,127.5625,290.658326,84482.2625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,136.0666667,84.2,239.8,304.0883256283649,0.0,0.0,0.0,0.0,0.0,0.0,10.0,842.0,5.0,1199.0,3734.308145425825,350.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9594,64.0,1.0,1.0,19.996668386980904,6.0,2.0,2.0,21.10325131125184,0.0,6.0,6.0,6.0,0.0,125000.0,31250.0,64.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,7.197687396259899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,2161.162825614295,15625.0,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,81.9873442056207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,466.85260836036304,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
53,70665.0,2.0,2.0,131.3191909421412,612.0,48.0,48.0,96.49873711565002,0.0,306.0,306.0,306.0,0.0,10019.10422,56.60510861,23555.0,40792.3946,70658.0,3.0,3.0,3.0,0.0,3.0,29.24540599344449,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,48.0,92.32599482542136,28.30255431,48.0,306.0,151.2,141.3124198,19969.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,189.0,48.0,306.0,133.59910603450294,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,2.0,612.0,11.110253823491025,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80,99246697.0,6.0,7.0,272.54579421718057,11595.0,396.0,0.0,115.53411335254258,160.2235938,7251.0,0.0,1656.428571,2703.523371,121.001508,0.130986727,8270558.083,28600000.0,99200000.0,0.0,99200000.0,19800000.0,44400000.0,99200000.0,3.9089117354566456,99200000.0,16500000.0,40500000.0,99200000.0,3.0,0.0,0.0,0.0,0.0,164.0,232.0,9.60938923681386,0.070531315,0.0,7251.0,858.2142857,2017.348533,4069695.104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,924.2307692,69.0,1656.428571,213.8562646497689,0.0,0.0,0.0,0.0,0.0,0.0,6.0,414.0,7.0,11595.0,7.761792856667814,235.0,3.0,20.0,13982.0,0.0,13982.0,13982.0,99200000.0,0.0,99200000.0,99200000.0,4
33276,3.0,2.0,0.0,74.93379923926103,0.0,31.0,0.0,55.28761418142008,21.92031022,0.0,0.0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,29.705139234561283,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,0.0,14116.557556252725,0.0,0.0,31.0,20.66666667,17.89785834,320.3333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,15.5,0.0,133.73382113403366,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,454.8413209550789,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80,82365925.0,9.0,4.0,105.56967537394937,11607.0,20.0,0.0,37.33088125161228,5.30199124,11595.0,0.0,2901.75,5795.50069,141.6726638,0.157832259,6863827.083,21400000.0,74700000.0,1.0,80600000.0,10100000.0,26200000.0,74700000.0,18.377303175351138,1757596.0,585865.3333,1014095.609,1756842.0,5.0,0.0,0.0,0.0,0.0,192.0,92.0,9.044354100626071,0.048563772,0.0,11595.0,833.9285714,3097.25274,9592974.533,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,898.0769231,6.888888889,2901.75,231.33224591347047,0.0,0.0,0.0,0.0,0.0,0.0,9.0,62.0,4.0,11607.0,233.4876461534446,229.0,7.0,20.0,2994.0,0.0,2994.0,2994.0,40300000.0,48600000.0,74700000.0,5929887.0,2
53,206725.0,1.0,1.0,92.99129724568957,142.0,48.0,48.0,96.41137118157364,0.0,142.0,142.0,142.0,0.0,919.0954166,9.674688596,206725.0,0.0,206725.0,206725.0,0.0,0.0,0.0,0.0,6.826357135095384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,38.44035902493631,4.837344298,48.0,142.0,79.33333333,54.2709253,2945.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,119.0,48.0,142.0,75.06446687328743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,142.0,12.552127528557342,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80,100179685.0,6.0,6.0,263.19081811367624,11595.0,368.0,0.0,111.6696774569986,148.7947132,10136.0,0.0,1932.5,4060.245892,119.5951055,0.119784765,9107244.091,30200000.0,100000000.0,4.0,100000000.0,20000000.0,44700000.0,100000000.0,33.996817320667304,100000000.0,20000000.0,44700000.0,100000000.0,83.0,0.0,0.0,0.0,0.0,164.0,200.0,9.049405342824691,0.059892382,0.0,10136.0,922.0769231,2797.587546,7826496.077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,998.9166667,64.33333333,1932.5,213.84964540910988,0.0,0.0,0.0,0.0,0.0,0.0,6.0,386.0,6.0,11595.0,8.18248803457226,235.0,3.0,20.0,13984.0,0.0,13984.0,13984.0,100000000.0,0.0,100000000.0,100000000.0,4
80,97703201.0,8.0,5.0,237.782813499287,11595.0,309.0,0.0,87.44148805470276,108.9651812,10147.0,0.0,2319.0,4420.67608,121.8997932,0.13305603,8141933.417,28200000.0,97700000.0,2.0,97700000.0,14000000.0,36900000.0,97700000.0,24.48843839703271,3965.0,991.25,1412.133699,3106.0,195.0,0.0,0.0,0.0,0.0,252.0,168.0,8.056868167746233,0.051175396,0.0,10147.0,850.7142857,2703.58484,7309370.989,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,916.1538462,39.375,2319.0,264.94671802171035,0.0,0.0,0.0,0.0,0.0,0.0,8.0,315.0,5.0,11595.0,241.5999330378391,235.0,2.0,20.0,1976.0,0.0,1976.0,1976.0,97700000.0,0.0,97700000.0,97700000.0,4
53,49508.0,2.0,2.0,122.9616684421932,204.0,42.0,42.0,90.43779731414614,0.0,102.0,102.0,102.0,0.0,5817.241658,80.79502303,16502.66667,28574.79689,49498.0,4.0,6.0,6.0,0.0,6.0,41.34584831213025,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,110.0091522072932,40.39751151,42.0,102.0,66.0,32.86335345,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.5,42.0,102.0,133.7171576409057,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,2.0,204.0,11.26160386050248,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443,3.0,2.0,0.0,74.8559837173946,0.0,31.0,0.0,55.13001913542877,21.92031022,0.0,0.0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,29.425212848402225,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,0.0,14116.557871672265,0.0,0.0,31.0,20.66666667,17.89785834,320.3333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,15.5,0.0,133.67160933751637,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,261.082483647874,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443,5882380.0,9.0,6.0,259.0832207152516,4685.0,187.0,0.0,89.82489272353253,67.49464999,1501.0,0.0,780.8333333,764.8002136,860.0260439,2.54998827,420170.0,1452928.393,5465524.0,8.0,5882380.0,735297.5,1912455.563,5465524.0,115.44190489822088,257603.0,51520.6,64694.1825,122774.0,50.0,0.0,0.0,0.0,0.0,200.0,128.0,21.90013742839739,1.019995308,0.0,1501.0,316.1875,579.3786578,335679.6292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,337.2666667,41.55555556,780.8333333,236.03507767337484,0.0,0.0,0.0,0.0,0.0,0.0,9.0,374.0,6.0,4685.0,2492.672303747978,123.0,8.0,20.0,416808.0,0.0,416808.0,416808.0,5465524.0,0.0,5465524.0,5465524.0,0
53,31580.0,2.0,2.0,110.67353219325224,158.0,34.0,34.0,81.47238657665777,0.0,79.0,79.0,79.0,0.0,7156.428119,126.6624446,10526.66667,18191.16682,31532.0,1.0,47.0,47.0,0.0,47.0,114.42263885687083,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.0,64.0,137.83067644328648,63.33122229,34.0,79.0,52.0,24.64751509,607.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,34.0,79.0,149.3534478228,0.0,0.0,0.0,0.0,0.0,0.0,2.0,68.0,2.0,158.0,12.159259183778335,-1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,60583.0,1.0,1.0,104.83257977318256,228.0,61.0,61.0,108.79607379598352,0.0,228.0,228.0,228.0,0.0,4770.315105,33.01256128,60583.0,0.0,60583.0,60583.0,0.0,0.0,0.0,0.0,6.625938771202203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,70.54117446047184,16.50628064,61.0,228.0,116.6666667,96.41749495,9296.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.0,61.0,228.0,75.0860715173368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,1.0,228.0,12.631738537314735,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,61350.0,4.0,2.0,146.83315744276302,616.0,30.0,30.0,76.50476466391115,0.0,308.0,308.0,308.0,0.0,11996.74002,97.799511,12270.0,16799.2783,31076.0,3.0,30271.0,10090.33333,17470.90783,30264.0,29.78349230031008,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,104.0,40.0,139.78398445770026,32.599837,30.0,308.0,109.4285714,135.6501101,18400.95238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.6666667,30.0,308.0,170.30316884269445,0.0,0.0,0.0,0.0,0.0,0.0,4.0,120.0,2.0,616.0,13.332048233337302,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,160.0,2.0,2.0,118.39069422336225,180.0,39.0,39.0,87.15716557221609,0.0,90.0,90.0,90.0,0.0,1612500.0,25000.0,53.33333333,87.17989065,154.0,3.0,3.0,3.0,0.0,3.0,29.379189755401587,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,1933.0021718406824,12500.0,39.0,90.0,59.4,27.93385043,780.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.25,39.0,90.0,133.67501788834505,0.0,0.0,0.0,0.0,0.0,0.0,2.0,78.0,2.0,180.0,12.656844237272685,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80,8572805.0,4.0,0.0,65.85792640033368,0.0,6.0,6.0,34.54703434208977,0.0,0.0,0.0,0.0,0.0,2.799550439,0.46659174,2857601.667,4949506.944,8572800.0,1.0,8572805.0,2857601.667,4949506.944,8572800.0,17.336174374847985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,13.167279146769118,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,149.3478063145679,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,233.5161572848101,-1.0,3.0,20.0,5.0,0.0,5.0,5.0,8572800.0,0.0,8572800.0,8572800.0,2
56847,75555933.0,7.0,9.0,1525.3589824647822,56.0,7300.0,0.0,598.1859830472179,2492.678928,20.0,0.0,6.222222222,5.783117191,172.4814913,0.211763648,5037062.2,18100000.0,70400000.0,1.0,75600000.0,12600000.0,30000000.0,73800000.0,227.0421305795525,73800000.0,9228755.25,24700000.0,70400000.0,1.0,1.0,0.0,0.0,0.0,152.0,204.0,7.991043334870999,0.119117052,0.0,7300.0,847.4705882,1785.64096,3188513.64,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,900.4375,1853.714286,6.222222222,205.8201622271156,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12976.0,9.0,56.0,220.80546509264704,256.0,5.0,20.0,3431828.0,0.0,3431828.0,3431828.0,70400000.0,0.0,70400000.0,70400000.0,0
443,111250961.0,20.0,19.0,807.0453514353868,3386.0,2277.0,0.0,187.33755657703213,530.7902153,1481.0,0.0,178.2105263,449.3995474,63.08260115,0.35055877,2927656.868,4617292.975,10200000.0,17.0,111000000.0,5853431.158,5109983.547,10200000.0,231.2172647519076,111000000.0,6178632.611,5064926.312,10300000.0,206.0,0.0,0.0,0.0,0.0,648.0,616.0,10.001816586999436,0.170785042,0.0,2277.0,175.45,480.9176565,231281.7923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,179.9487179,181.6,178.2105263,424.7910205576554,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3632.0,19.0,3386.0,2492.6748256370506,7832.0,4.0,32.0,51563.63636,51605.55161,207149.0,35517.0,10100000.0,387688.0188,10200000.0,8911789.0,0
80,100347672.0,9.0,6.0,470.835781710927,11595.0,309.0,0.0,162.907123567846,162.8572995,5792.0,0.0,1932.5,2181.008184,127.8654476,0.149480299,7167690.857,26500000.0,99400000.0,1.0,100000000.0,12500000.0,35100000.0,99400000.0,17.669069132045607,975398.0,195079.6,365239.7187,840019.0,46.0,0.0,0.0,0.0,0.0,296.0,200.0,7.162715544353755,0.05979212,0.0,5792.0,801.9375,1555.283145,2418905.663,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,855.4,137.3333333,1932.5,287.18365733011524,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1236.0,6.0,11595.0,231.21765023807788,235.0,4.0,32.0,3.0,0.0,3.0,3.0,99400000.0,0.0,99400000.0,99400000.0,4
53,90749.0,2.0,2.0,110.75817675022196,206.0,34.0,34.0,81.39079984066717,0.0,103.0,103.0,103.0,0.0,3019.317017,44.07762069,30249.66667,52387.03138,90741.0,4.0,4.0,4.0,0.0,4.0,33.95324321328425,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,81.44831631181225,22.03881035,34.0,103.0,61.6,37.79285647,1428.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,34.0,103.0,133.6856280138521,0.0,0.0,0.0,0.0,0.0,0.0,2.0,68.0,2.0,206.0,13.149896904511438,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,119.0,2.0,2.0,120.01174781785603,112.0,40.0,40.0,88.13083624460607,0.0,56.0,56.0,56.0,0.0,1613445.378,33613.44538,39.66666667,64.37649675,114.0,2.0,3.0,3.0,0.0,3.0,29.467767041094028,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,40.0,40.0,2241.390589271725,16806.72269,40.0,56.0,46.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,40.0,56.0,105.7751956890163,0.0,0.0,0.0,0.0,0.0,0.0,2.0,80.0,2.0,112.0,13.508498530725213,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80,83255114.0,7.0,6.0,360.8304215238665,11595.0,354.0,0.0,141.72841038755124,170.9987469,7240.0,0.0,1932.5,2848.073577,147.990909,0.156146564,6937926.167,23900000.0,82900000.0,52.0,83100000.0,13900000.0,33800000.0,82900000.0,510.70111661529177,83300000.0,16700000.0,37000000.0,82900000.0,56.0,0.0,0.0,0.0,0.0,196.0,200.0,8.497811330845884,0.072067645,0.0,7240.0,880.5,2006.945737,4027831.192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.2307692,103.7142857,1932.5,233.75424030252285,0.0,0.0,0.0,0.0,0.0,0.0,7.0,726.0,6.0,11595.0,6.184985634092418,235.0,4.0,20.0,13939.0,0.0,13939.0,13939.0,82900000.0,0.0,82900000.0,82900000.0,4
